Query_ID	Doc_ID	Rank	Score
97	1332	15	3.4960635055717963
97	806	16	3.4495884997289106
97	440	17	3.4047934689287223
97	906	18	3.371710438805444
97	1224	19	3.3011548768345516
97	1165	20	3.292531053774536
98	638	1	11.642020625631693
98	673	2	10.24994063559654
98	1343	3	8.539381470507834
98	315	4	8.248899568510707
98	288	5	7.043276857519756
98	1095	6	6.715698845465351
98	792	7	6.6375725806813985
98	521	8	6.634205905934129
98	712	9	6.604110418481656
98	902	10	6.39117142910692
98	1328	11	6.281284015436947
98	311	12	6.245100265706893
98	433	13	6.0879482876236555
98	704	14	5.780959618260271
98	757	15	5.688555112112348
98	1393	16	5.683219184011627
98	924	17	5.674774288350009
98	409	18	5.647894384245469
98	798	19	5.5564243674679
98	526	20	5.469338583323373
99	639	1	9.246198043040254
99	715	2	7.601470974254945
99	717	3	7.033532047202781
99	32	4	6.854539431142104
99	962	5	6.5161862027313155
99	958	6	6.503414601769437
99	553	7	6.470291914116432
99	42	8	6.45653859167039
99	77	9	6.3273860873996535
99	719	10	6.323418358523653
99	613	11	6.274821108086981
99	1362	12	6.0555896928289465
99	740	13	5.613039940008607
99	1035	14	5.577024041664646
99	716	15	5.502026222950053
99	1393	16	5.498091657136719
99	1391	17	5.4500552894890895
99	236	18	5.350421613700477
99	138	19	5.308934227942229
99	614	20	5.292626679361279
100	1122	1	12.041699829332968
100	822	2	11.740524372288641
100	760	3	11.683256374412982
100	1126	4	10.577166745374633
100	1068	5	10.401005134472019
100	1051	6	10.305395957020856
100	739	7	10.192019263827426
100	1171	8	10.073723570652914
100	741	9	9.765104926982518
100	1067	10	9.335347959928423
100	885	11	8.840515471969166
100	1070	12	8.702795419746735
100	743	13	8.620409914880923
100	1172	14	8.37012100695321
100	928	15	8.363058966088118
100	1131	16	8.342802361963455
100	1119	17	8.302542765778961
100	897	18	8.071096997545306
100	1117	19	7.924005585447553
100	1118	20	7.642121709873353
101	819	1	11.188502963079003
101	817	2	10.802923298067617
101	820	3	9.584171949143478
101	1119	4	9.225840694816975
101	823	5	8.907115394382865
101	837	6	8.639198617915017
101	760	7	8.495248202367986
101	826	8	7.94509764724177
101	825	9	7.883574902614521
101	818	10	7.415866980086325
101	1122	11	6.214975342513593
101	767	12	5.896587634305575
101	1025	13	5.716627987927046
101	1121	14	5.382884223328908
101	867	15	5.232494322804855
101	462	16	5.091457512435322
101	1035	17	5.0181772897723596
101	1030	18	4.884895476603439
101	1392	19	4.620957350834763
101	836	20	4.56349595103155
102	910	1	4.932859445231811
102	516	2	3.983521631562923
102	729	3	3.94582074260302
102	720	4	3.720920075835479
102	1007	5	3.5553743952337573
102	1001	6	3.2669046187814783
102	998	7	3.1051835264217917
102	713	8	3.0733721398639946
102	1006	9	2.986370375182422
102	1331	10	2.8255089393510238
102	913	11	2.7860930395422545
102	497	12	2.694623251382666
102	827	13	2.6704701819264685
102	1342	14	2.6318295612478657
102	948	15	2.622166752853972
102	506	16	2.5504528476636823
102	1268	17	2.5484707108451037
102	1289	18	2.51546395726439
102	588	19	2.452406597670999
102	525	20	2.444883897582147
103	761	1	7.024441844182299
103	1127	2	4.111698290499353
103	1048	3	4.082791250494736
103	1050	4	4.063747020377035
103	956	5	3.944322022362109
103	1214	6	3.8524259002014523
103	1126	7	3.6143912944160377
103	951	8	3.4097291661371374
103	251	9	3.290801683660355
103	720	10	3.233332388464448
103	1027	11	3.098040137914854
103	1174	12	3.052955270963959
103	1049	13	3.030058100885719
103	906	14	2.9916431971913466
103	1051	15	2.8845649357644936
103	770	16	2.8708807106235845
103	265	17	2.8147155923574676
103	826	18	2.811997852499024
103	824	19	2.7872695520686173
103	317	20	2.7826342858318043
104	762	1	9.804836297912694
104	1024	2	7.454466402064011
104	1019	3	6.252733897826593
104	744	4	5.976614881000078
104	837	5	5.96866007604864
104	644	6	5.823004681844095
104	1294	7	5.740503801262667
104	462	8	5.666896834909664
104	739	9	5.620084846095827
104	1055	10	5.61371642950816
104	835	11	5.44352914251018
104	29	12	5.30383328380114
104	820	13	5.0986309504512946
104	241	14	4.985082936332649
104	1178	15	4.900026111446836
104	825	16	4.768438844509912
104	760	17	4.668820308176888
104	542	18	4.661302997414708
104	824	19	4.551539541135382
104	1362	20	4.538668777520874
105	764	1	13.189783467978518
105	848	2	12.62069203927006
105	847	3	7.838565177362667
105	953	4	6.149161246884801
105	1068	5	4.980872139104668
105	1126	6	4.97165353495869
105	117	7	4.967062635834199
105	1172	8	4.708500915374321
105	739	9	4.613391039068603
105	887	10	4.531637129994919
105	42	11	4.466179881995935
105	1129	12	4.453540138269068
105	846	13	4.393763415352149
105	897	14	4.313353460914497
105	740	15	4.253310152756955
105	763	16	4.248854476903422
105	890	17	4.230511582200528
105	1036	18	4.224380313684906
105	1071	19	4.192590605988247
105	47	20	4.150315042952178
106	764	1	3.7482589461696296
106	42	2	3.3656686038086123
106	552	3	3.0447062822979842
106	844	4	2.9901176016936954
106	846	5	2.8366229367088067
106	908	6	2.818274333173173
106	847	7	2.758267132984966
106	1066	8	2.684034292837448
106	740	9	2.6696413698650883
106	1392	10	2.549426882310878
106	728	11	2.526113978919248
106	887	12	2.4901020403140794
106	890	13	2.4566469744423345
106	594	14	2.4203796450222135
106	52	15	2.3991804282348466
106	739	16	2.39641833940967
106	1129	17	2.395958939512921
106	1161	18	2.348699084967805
106	723	19	2.3110808380767924
106	100	20	2.308183317873387
107	640	1	12.05941341826391
107	725	2	8.262433358754562
107	909	3	7.4076965031397055
107	29	4	6.961145062864281
107	883	5	6.742258832377185
107	220	6	6.461682781072005
107	658	7	6.442505495391767
107	184	8	6.246773261877067
107	1039	9	6.2420070917372525
107	724	10	5.884532543393085
107	345	11	5.78596500849396
107	1051	12	5.777574419408445
107	100	13	5.593684134545487
107	722	14	5.501521355062994
107	729	15	5.49631933411861
107	202	16	5.4356873293837635
107	1360	17	5.409362066156195
107	1124	18	5.3668334430577715
107	911	19	5.300440619371312
107	836	20	5.206637746534432
108	75	1	8.665211567541023
108	720	2	6.949283545848479
108	724	3	6.198217353192842
108	881	4	5.435669872349662
108	727	5	5.203548475277447
108	726	6	5.1482930716000475
108	884	7	4.967697762558451
108	951	8	4.432655404861563
108	640	9	4.334145463860759
108	837	10	4.208272283940208
108	932	11	4.060414715367472
108	909	12	4.028036819983052
108	867	13	3.9457065486393716
108	729	14	3.904551624952515
108	1119	15	3.8134040520713333
108	1171	16	3.76458332121296
108	866	17	3.7013584645060007
108	295	18	3.6016019735564413
108	883	19	3.589797141834525
108	1012	20	3.5862719679437562
109	51	1	4.8751598635949325
109	859	2	4.818514034495207
109	1008	3	4.774334958235402
109	711	4	4.745049434503239
109	5	5	4.358754563398728
109	391	6	4.0849025189000185
109	31	7	3.8674813041633604
109	627	8	3.8488290064775432
109	982	9	3.750067997172984
109	66	10	3.447193184737699
109	729	11	3.2964399242164335
109	658	12	3.275739104613064
109	29	13	3.2165007872370333
109	390	14	3.194951735343875
109	877	15	3.170986326378933
109	709	16	3.114621271692447
109	715	17	3.109577172416559
109	717	18	2.9216578371212245
109	606	19	2.859999506760519
109	1104	20	2.846763076457277
110	1387	1	6.382392066075191
110	1117	2	5.976375337759832
110	245	3	5.39042163560683
110	1131	4	5.171091456151827
110	1071	5	5.035773563730373
110	1020	6	4.922735559796215
110	685	7	4.915457922241722
110	889	8	4.806511457096018
110	642	9	4.655792019100453
110	424	10	4.652545976086209
110	1032	11	4.645857370701906
110	412	12	4.619946806200449
110	843	13	4.603308620597554
110	13	14	4.509275683297908
110	1396	15	4.500632650796817
110	1013	16	4.484184906468654
110	742	17	4.483997912064886
110	1172	18	4.477158694618126
110	1320	19	4.346828805761419
110	915	20	4.344252946702664
111	894	1	9.872162092749347
111	857	2	6.873536572226476
111	390	3	6.68031693738182
111	627	4	6.619588316667934
111	658	5	6.597915934560678
111	766	6	6.155279554336568
111	859	7	6.086180415064383
111	1008	8	5.941912245967735
111	856	9	5.8137751414649586
111	202	10	5.7145081225731
111	858	11	5.649966609730477
111	442	12	5.607263483532745
111	285	13	5.400883305714821
111	739	14	5.128042206032794
111	822	15	5.041193110500695
111	948	16	4.950554305902558
111	826	17	4.858003933036404
111	593	18	4.855131920384147
111	391	19	4.838640972123989
111	911	20	4.822720878950171
112	641	1	17.00875131085672
112	730	2	12.208549706329297
112	733	3	8.301677470374289
112	527	4	7.954630933146037
112	734	5	7.831916588642126
112	422	6	7.650438877846593
112	644	7	7.587702596428036
112	15	8	7.48306164654681
112	736	9	7.421348287658847
112	735	10	7.302516478996499
112	700	11	7.019553582274657
112	131	12	7.001824966895153
112	731	13	6.843821883697301
112	826	14	6.800749792513414
112	342	15	6.798418568165685
112	627	16	6.574506810578505
112	2	17	6.221216511933614
112	155	18	6.060091556538662
112	1108	19	6.019108419660679
112	1392	20	5.957899693037835
113	748	1	6.370891152958804
113	815	2	6.099622875247739
113	704	3	6.040931104847194
113	708	4	5.978909380742322
113	52	5	5.638442580650511
113	685	6	5.610273326804179
113	1272	7	5.226509564715265
113	265	8	5.132112148847538
113	638	9	5.0439471910369855
113	1338	10	4.965028422825455
113	1290	11	4.949190416074536
113	593	12	4.913979087459319
113	14	13	4.884613231728955
113	801	14	4.8815613268702815
113	1328	15	4.843463564442198
113	753	16	4.738148377517804
113	709	17	4.492190158033384
113	391	18	4.388843419520091
113	755	19	4.342924020185862
113	1339	20	4.324163980476101
114	895	1	10.866262346289982
114	315	2	9.975375551776388
114	918	3	9.720043685800357
114	916	4	8.841114295931174
114	704	5	8.55833151211788
114	1333	6	8.548822361683076
114	1392	7	8.34767466379847
114	395	8	8.29076704546925
114	266	9	8.115391871005249
114	1375	10	8.062847006011037
114	1207	11	8.05046534931541
114	433	12	7.969465921292343
114	1316	13	7.958626526797959
114	561	14	7.855898117011385
114	676	15	7.753832803826392
114	456	16	7.720692463468234
114	1266	17	7.667733970907976
114	640	18	7.612231210523127
114	1290	19	7.415871749661639
114	919	20	7.32297145549215
115	184	1	5.878147991702286
115	540	2	5.493300958676741
115	486	3	5.360872995374388
115	13	4	5.3295066696282
115	782	5	4.655171515119113
115	81	6	4.378910183019206
115	349	7	4.347826402811013
115	371	8	4.222185452723059
115	14	9	4.099494814648023
115	625	10	4.079707643938185
115	1274	11	3.9470673025215905
115	577	12	3.930882794077764
115	201	13	3.9273028773847547
115	1319	14	3.9251942895243914
115	57	15	3.795305009411006
115	1361	16	3.762805412043514
115	1068	17	3.759230286225921
115	1008	18	3.6598833641356943
115	139	19	3.5517506414432276
115	1098	20	3.531038651626827
116	522	1	8.255096672133812
116	1106	2	6.836721088309754
116	272	3	6.670646681077644
116	1038	4	6.1698253670174585
116	605	5	5.727338752527768
116	759	6	5.331849422146756
116	384	7	4.99041267707962
116	423	8	4.723133758017971
116	1218	9	4.615058864947409
116	1202	10	4.340597406427493
116	123	11	4.3396612313760325
116	801	12	4.134366007328316
116	642	13	4.064296237465533
116	1343	14	3.9963400012728743
116	758	15	3.9584944566201274
116	186	16	3.9532071195855103
116	1274	17	3.8450861028688395
116	1351	18	3.834954739584118
116	1319	19	3.8070054473465897
116	812	20	3.7759797341107832
117	927	1	6.354831713710689
117	1304	2	6.040644601603812
117	688	3	5.098254912345932
117	122	4	5.041088489850061
117	196	5	4.97832409243452
117	1285	6	4.825073801667954
117	1115	7	4.675583336487634
117	907	8	4.498125185732385
117	164	9	4.4742966512107065
117	999	10	4.440457175181146
117	1077	11	4.349978216267347
117	947	12	4.262037770471618
117	1162	13	4.236906839180956
117	205	14	4.165303051855053
117	229	15	4.105351165082686
117	1075	16	4.008863270484789
117	44	17	3.9946914308166357
117	252	18	3.9903517562817883
117	1243	19	3.9759592369730443
117	815	20	3.932965360531317
118	803	1	6.286746910982837
118	924	2	6.100626085659039
118	229	3	5.857582964941044
118	1062	4	5.822521902905933
118	1243	5	5.588557068377982
118	230	6	5.490835489480035
118	923	7	5.47638111751657
118	431	8	5.211776459133879
118	1239	9	5.089730910344366
118	1074	10	4.927907632273863
118	252	11	4.637602270278756
118	1075	12	4.527619863043437
118	1352	13	4.486472620780198
118	815	14	4.3441495311253275
118	225	15	4.335272610049419
118	520	16	4.1975333624302085
118	1380	17	4.190919040832821
118	799	18	4.161230322152132
118	434	19	4.057039394059204
118	638	20	4.053225001746643
119	928	1	8.528856903684527
119	926	2	8.056948655725375
119	1034	3	8.013829856491355
119	897	4	7.9411725116857985
119	1068	5	7.804237784228817
119	739	6	7.471318100449876
119	1131	7	7.3485932586168765
119	1132	8	7.2098806679966305
119	744	9	6.711211462879515
119	1024	10	6.452627468282061
119	763	11	6.128403257358733
119	1051	12	6.091129460400961
119	1055	13	6.089228966329485
119	953	14	6.068599115831834
119	1129	15	5.797749513348068
119	58	16	5.702126151223852
119	956	17	5.6429992743012045
119	1122	18	5.600601906203815
119	822	19	5.565892451682842
119	168	20	5.525865096705674
120	769	1	13.768959407748453
120	887	2	11.362285800187372
120	890	3	8.881276738479045
120	765	4	7.349112528700165
120	886	5	7.2965557103664
120	1172	6	7.090950890902934
120	1117	7	7.084543829611055
120	1068	8	6.87727768553513
120	926	9	6.825405679024046
120	846	10	6.793977595330135
120	885	11	6.771348729326646
120	1146	12	6.767848217375643
120	741	13	6.731579099911083
120	1070	14	6.698519542327077
120	897	15	6.416695990342418
120	1122	16	6.399312658398951
120	739	17	6.2970926911534715
120	1145	18	6.2493602367834695
120	764	19	6.140264242045114
120	760	20	6.0478493094605525
121	769	1	8.004057116922654
121	887	2	7.261630078242276
121	837	3	6.895461693427654
121	1146	4	6.756343886856044
121	888	5	6.70268360504599
121	890	6	6.445382610389702
121	1056	7	5.528419295937405
121	742	8	5.526417284843831
121	767	9	5.273811182784174
121	580	10	4.970274648860402
121	36	11	4.866200094251683
121	875	12	4.829244846491311
121	1127	13	4.774278614779659
121	1172	14	4.510797126540853
121	1119	15	4.400511044010195
121	1362	16	4.24973299682474
121	1024	17	4.215526827897846
121	833	18	4.212460007735594
121	1012	19	4.173175375754827
121	739	20	4.155089145080296
122	1068	1	7.971284772219255
122	898	2	7.401962717824551
122	1070	3	6.584255981481952
122	828	4	6.095074441399094
122	371	5	6.062601326041863
122	934	6	5.973774128371567
122	251	7	5.5369259214221955
122	78	8	5.513158300800061
122	1287	9	5.423347895921812
122	600	10	5.347271447769523
122	442	11	4.9358547431177024
122	1118	12	4.908883997617355
122	743	13	4.831714114944036
122	1059	14	4.83001253224543
122	514	15	4.779687516784509
122	931	16	4.7497850992616915
122	782	17	4.718796941957231
122	657	18	4.715349323505947
122	938	19	4.697874352747786
122	1268	20	4.686736781988602
123	1360	1	7.842702920351305
123	147	2	5.166331881927744
123	1078	3	5.022172305441847
123	131	4	4.992891396791729
123	775	5	4.846067244298896
123	917	6	4.671452170025811
123	740	7	4.6565928561356085
123	186	8	4.60513210976464
123	1221	9	4.586082234835873
123	270	10	4.511831453204684
123	701	11	4.4725069207211146
123	537	12	4.447354799346591
123	34	13	4.227790338724276
123	980	14	4.187454022887099
123	394	15	4.18354177898948
123	49	16	4.083697140171104
123	196	17	4.058794023441131
123	244	18	4.054628060943723
123	112	19	4.020764131499608
123	28	20	3.970975682248711
124	941	1	13.283423651414047
124	1068	2	9.25930956113053
124	371	3	8.977552745297569
124	625	4	8.725286648347478
124	442	5	8.472459774142584
124	185	6	8.301590442452316
124	600	7	8.274620886476496
124	516	8	8.21492322480206
124	504	9	8.17240876598293
124	799	10	8.154491450072195
124	455	11	8.133605275937844
124	657	12	8.077469618250147
124	270	13	8.030902622183364
124	828	14	8.02093224114948
124	73	15	7.97907804524509
124	78	16	7.955569247008294
124	1287	17	7.9457741113394444
124	315	18	7.944330382657979
124	898	19	7.587746693903487
124	183	20	7.416258984519403
125	997	1	5.413256463234681
125	993	2	5.094687718756264
125	1074	3	4.355306004180355
125	970	4	4.153378508326034
125	696	5	4.103652593861575
125	176	6	4.086623682683204
125	1195	7	4.0777864138001485
125	1350	8	3.9222099397328516
125	1352	9	3.904847321630446
125	173	10	3.9031455781416162
125	1075	11	3.81759181110463
125	409	12	3.778783901863153
125	1093	13	3.7698928896420543
125	1292	14	3.692738268007152
125	179	15	3.688217539902878
125	695	16	3.682061125163904
125	1349	17	3.6224560985245096
125	924	18	3.6208448926559607
125	188	19	3.607810972627349
125	610	20	3.59824632831078
126	1326	1	8.814947327314824
126	974	2	7.221793832847807
126	1288	3	7.006906541337608
126	773	4	5.951906543029104
126	1095	5	5.61842451098425
126	397	6	3.88710708312123
126	1265	7	3.8691671283036637
126	1328	8	3.4792451986190307
126	1169	9	3.3832197075112393
126	1163	10	3.2692735987901442
126	1237	11	3.2061243655545644
126	374	12	3.1241097281004913
126	388	13	2.8259343370244774
126	994	14	2.8152273754471784
126	1283	15	2.758999348686695
126	628	16	2.7406813486349546
126	308	17	2.731074508335818
126	991	18	2.7137953253858966
126	46	19	2.7055850186593733
126	638	20	2.703694352777973
127	869	1	7.081480959837573
127	981	2	6.076106905116077
127	585	3	6.02073017797577
127	1024	4	5.966760437853068
127	1392	5	5.742901582692288
127	6	6	5.599542146424114
127	1375	7	5.44351082011802
127	5	8	5.1927386610413935
127	91	9	5.118382780055558
127	32	10	5.110471421176865
127	582	11	5.072419457686874
127	267	12	4.8849149660145
127	639	13	4.847462386458995
127	628	14	4.77154859071184
127	167	15	4.75655614743783
127	586	16	4.654776883110255
127	164	17	4.643195127608481
127	1207	18	4.638646119626075
127	944	19	4.612279609165211
127	158	20	4.60666563392857
128	945	1	11.517813217403717
128	1063	2	6.4393821006300165
128	92	3	5.85067540514079
128	1246	4	5.595294053191295
128	762	5	5.339311503346095
128	1043	6	4.834947861677602
128	745	7	4.814204598728161
128	606	8	4.633238461995536
128	1087	9	4.55871560803668
128	648	10	4.293413955493425
128	328	11	4.1815112104327
128	987	12	3.922921324872183
128	248	13	3.8745606318716117
128	658	14	3.8642131979878283
128	429	15	3.841500994426407
128	712	16	3.7962171376000136
128	12	17	3.7525996360473695
128	111	18	3.702230790720632
128	989	19	3.649045389551807
128	869	20	3.6292429318548978
129	945	1	10.610358676919624
129	988	2	7.788398990966334
129	987	3	7.654364295350932
129	989	4	7.001295436980538
129	985	5	6.922436839210104
129	527	6	6.536871520524714
129	314	7	6.435609996777285
129	278	8	5.4180867657734995
129	73	9	5.327639022146376
129	1310	10	4.957744648170965
129	86	11	4.76683322018041
129	1281	12	4.7651121043146585
129	660	13	4.714312806699537
129	538	14	4.673160671954711
129	562	15	4.60297694082263
129	4	16	4.5106904288422625
129	1036	17	4.501911222687797
129	148	18	4.468022720453138
129	36	19	4.424092659765272
129	198	20	4.329212983575254
130	859	1	13.118222985520706
130	948	2	10.108215673964544
130	1008	3	8.162611675273133
130	766	4	7.863289215417019
130	729	5	7.54572138801651
130	5	6	6.682489133747006
130	391	7	6.604499765485414
130	858	8	6.507695090878407
130	857	9	5.791539716652972
130	627	10	5.761195170009572
130	856	11	5.722571159667288
130	66	12	5.68434421775003
130	711	13	5.586165377308943
130	390	14	5.510045034357324
130	51	15	5.507916092467371
130	634	16	5.2791969416134785
130	982	17	5.268007634470427
130	727	18	5.13254631506271
130	658	19	5.131387234541929
130	14	20	4.840667643601933
131	950	1	11.900784544444242
131	1021	2	11.07125637403708
131	1014	3	7.371495335274395
131	1022	4	7.3703291213529445
131	1023	5	7.27057094901225
131	1017	6	6.813216317037041
131	330	7	6.581668629501838
131	1025	8	6.565260968509346
131	1028	9	6.4580147432299535
131	1012	10	6.269166807344689
131	1034	11	5.897956247773168
131	1019	12	5.841676799380938
131	952	13	5.652368078722146
131	1029	14	5.355146312440963
131	1026	15	5.286576123127317
131	955	16	5.1744041492116
131	1075	17	5.065423038554415
131	1066	18	5.038709317504076
131	69	19	5.021544105084403
131	1027	20	5.019148090882096
132	1021	1	4.788977924956507
132	1017	2	4.673615847604735
132	950	3	4.628485638241731
132	1013	4	4.386788155763091
132	1026	5	4.1364142027613715
132	1020	6	4.064183669874491
132	1052	7	3.9933067618196265
132	1015	8	3.9362920745181
132	1023	9	3.923011260260184
132	951	10	3.719650968100983
132	1012	11	3.710102677639319
132	1014	12	3.603258510381897
132	1029	13	3.52927742182471
132	1028	14	3.5128024032041085
132	1027	15	3.330904990940182
132	743	16	3.2734144253823056
132	1024	17	3.2599500812438467
132	957	18	3.1351340263541516
132	1018	19	3.113065999905621
132	1022	20	3.0852523581115063
133	950	1	4.5658302934614525
133	951	2	4.402834466073771
133	1013	3	4.386788155763091
133	1026	4	4.1364142027613715
133	1020	5	4.064183669874491
133	1028	6	4.056323024802831
133	1017	7	3.9620060817965075
133	1015	8	3.9362920745180996
133	1023	9	3.923011260260184
133	1012	10	3.710102677639319
133	1014	11	3.603258510381897
133	1021	12	3.57258569408351
133	1029	13	3.52927742182471
133	1027	14	3.330904990940182
133	1016	15	3.330530786890343
133	1024	16	3.2599500812438467
133	856	17	3.231926126826793
133	1052	18	3.1815406667111836
133	1019	19	3.1509772639385774
133	743	20	3.14361961850974
134	866	1	8.262323921564112
134	951	2	7.534261394000443
134	1012	3	7.498618355831307
134	1015	4	6.0873620786716955
134	1017	5	5.937884721983467
134	1028	6	5.905344128719554
134	1013	7	5.876576695999295
134	1020	8	5.427069357389469
134	1014	9	5.3759813841194335
134	739	10	5.361079712643214
134	1031	11	5.084259169652753
134	640	12	4.903078952620641
134	743	13	4.901024092647917
134	827	14	4.835189119063904
134	1021	15	4.8239701180065975
134	1023	16	4.7758795706112025
134	232	17	4.4432185368239665
134	837	18	4.331649580104314
134	1026	19	4.316559956556187
134	1025	20	4.285822688903833
135	1013	1	7.051002201858298
135	1020	2	6.969517370286445
135	950	3	6.918724660106035
135	1026	4	6.832071907103799
135	951	5	6.778827367558497
135	1017	6	6.256450794870794
135	1029	7	6.183610324488023
135	1014	8	5.926076882358764
135	1021	9	5.865989375815097
135	1023	10	5.841673009849259
135	1019	11	5.75637312624923
135	1016	12	5.75065716287214
135	1028	13	5.657534115701935
135	1024	14	5.622576802596242
135	1015	15	5.607799328775488
135	1018	16	5.374209560643328
135	1027	17	5.213360418761177
135	1012	18	5.197833278758734
135	1031	19	5.146427748463681
135	1025	20	4.957667432703271
136	1021	1	7.0437008630826705
136	951	2	6.9572991103893695
136	1125	3	6.688321626291103
136	1033	4	6.109199468868167
136	1070	5	5.73901704314473
136	140	6	5.7329179140716375
136	829	7	5.6610909417171635
136	1119	8	5.602108591730993
136	831	9	5.584311573945267
136	891	10	5.50934332940289
136	1131	11	5.468578488940612
136	1068	12	5.422291904494444
136	761	13	5.392182291122898
136	1031	14	5.33665016694075
136	1034	15	5.282888676823892
136	1013	16	5.083616231063987
136	1015	17	5.050413851685789
136	1020	18	5.027580096588405
136	550	19	5.02408480436331
136	830	20	4.974955157396456
137	952	1	20.99516590023154
137	1023	2	12.169422890697474
137	1034	3	11.594721879952132
137	1026	4	11.58039785928105
137	740	5	9.956055933379789
137	1017	6	9.070136704231267
137	1021	7	8.936361800283962
137	1068	8	8.933119527829485
137	1125	9	8.263335180004331
137	837	10	8.195828530046263
137	1171	11	8.173620923740359
137	934	12	8.13086664790247
137	1145	13	8.047506665566
137	1025	14	8.041317122218995
137	853	15	7.96763573369603
137	822	16	7.964181648339432
137	1024	17	7.957501385916102
137	1126	18	7.8096747016917085
137	897	19	7.789090465061087
137	1172	20	7.742332437131275
138	897	1	7.535236369880684
138	764	2	7.096715855651209
138	844	3	6.548905768805268
138	846	4	6.336468170829647
138	740	5	6.122096411306633
138	953	6	6.105263929581926
138	826	7	6.096165125639369
138	887	8	6.032304539190862
138	841	9	5.892777362309495
138	1068	10	5.842994938149765
138	760	11	5.679639558059514
138	1118	12	5.603201651115734
138	889	13	5.564625315452869
138	765	14	5.523734535505726
138	1051	15	5.426351919475678
138	769	16	5.402212619120038
138	854	17	5.333404768330485
138	1171	18	5.319726351632397
138	847	19	5.199623871252246
138	1172	20	5.194642117495395
139	826	1	8.92352487414569
139	897	2	8.081979570503481
139	887	3	7.796514793889523
139	844	4	7.369092020647436
139	846	5	7.308202253620135
139	764	6	7.154374751867351
139	763	7	6.883755343591315
139	1068	8	6.684138029337065
139	760	9	6.623621755661033
139	1172	10	6.5110804444458825
139	1038	11	6.4208230426427795
139	1118	12	6.214426051277019
139	953	13	6.181203816768866
139	955	14	6.146706181141063
139	1171	15	6.117911609114191
139	1122	16	6.017876504053067
139	841	17	5.992167162051856
139	1051	18	5.855657553887659
139	847	19	5.796077864563737
139	956	20	5.669264874037237
140	954	1	8.803194420725609
140	1038	2	6.0511225963280655
140	890	3	3.9498822384507353
140	720	4	3.8962564952103085
140	870	5	3.8339392207477885
140	497	6	3.8256204349104266
140	769	7	3.485586249061095
140	31	8	3.476060922890158
140	840	9	3.4420389715350677
140	580	10	3.4173183966312743
140	839	11	3.1651555826495885
140	195	12	3.1568977321839555
140	743	13	3.1374669478561295
140	640	14	3.0494828917289865
140	762	15	2.9521766382329515
140	837	16	2.944290936420413
140	828	17	2.9212583685318543
140	66	18	2.915904360085017
140	887	19	2.9106301064475844
140	1134	20	2.9093265307098073
141	1038	1	5.789272954708475
141	889	2	5.759453162567624
141	1043	3	5.679490352425781
141	851	4	5.663091394692166
141	828	5	5.651988982439165
141	843	6	5.405901752062123
141	1135	7	5.188262123966309
141	1137	8	4.902748491382278
141	1214	9	4.766572255184183
141	1134	10	4.667484000288842
141	743	11	4.212964540142232
141	819	12	4.203274476590379
141	957	13	3.978684594272468
141	760	14	3.931913677187432
141	885	15	3.8298904839475987
141	765	16	3.786372933111952
141	570	17	3.7567956635270408
141	117	18	3.7032301153662655
141	954	19	3.6497267019981283
141	1041	20	3.631839136127851
142	954	1	6.642205764985546
142	890	2	5.364938581040626
142	1125	3	5.239676721149877
142	1134	4	5.01200335369015
142	765	5	4.836271037252867
142	769	6	4.763178829421173
142	1068	7	4.588980778783608
142	1175	8	4.5396219368162605
142	827	9	4.237793499197572
142	887	10	4.080506027068025
142	531	11	3.8978677178580523
142	870	12	3.6846198347166776
142	828	13	3.666326675753176
142	329	14	3.6569164742648743
142	885	15	3.637377642109435
142	740	16	3.5628716403489316
142	935	17	3.3555050043783963
142	889	18	3.3074444119647057
142	236	19	3.296338923089931
142	852	20	3.281630104145325
143	1043	1	6.68632040597043
143	1051	2	6.04498028348177
143	954	3	5.3940235005952415
143	828	4	5.191138333788064
143	889	5	5.147904319449999
143	1134	6	4.676258223624794
143	930	7	4.646897655108044
143	843	8	4.620936320172408
143	955	9	4.544133081250531
143	1137	10	4.455910099968663
143	1044	11	4.372069059562442
143	839	12	4.353700739314791
143	1068	13	4.282895589929923
143	1174	14	4.21626845030095
143	195	15	4.100195635867474
143	885	16	3.8378516958087134
143	743	17	3.8373184507351166
143	1052	18	3.83018960619199
143	826	19	3.8269295791516993
143	1171	20	3.812497759564473
144	955	1	10.983675629822708
144	839	2	10.291581355873046
144	763	3	9.745355838339737
144	1363	4	9.274739888578521
144	1045	5	8.502965092327935
144	838	6	8.388610612453379
144	1051	7	7.587520665474241
144	840	8	7.351889811327091
144	928	9	7.3340406816568615
144	786	10	7.211318501004668
144	1126	11	6.948253226280949
144	1178	12	6.737392810919238
144	743	13	6.493934482526616
144	846	14	6.455902583412548
144	730	15	6.4392742905904345
144	1175	16	6.350334743286018
144	1225	17	6.048403002125923
144	266	18	5.937555496908621
144	247	19	5.900227045772099
144	856	20	5.751946447906485
145	1051	1	12.465229888495443
145	839	2	10.262176719434194
145	1045	3	8.978197535039847
145	838	4	8.23843091369072
145	763	5	7.732412214929709
145	1118	6	7.462208256933146
145	1046	7	7.188484537982917
145	955	8	7.073180713588547
145	1126	9	6.778200623884751
145	827	10	6.5697814635116885
145	928	11	6.3217158221318925
145	641	12	6.114913664064928
145	1121	13	5.830386179738653
145	1130	14	5.528349818202189
145	851	15	5.464518462303723
